ID,Pred
2014_1417_1444,0.7694697976112366
2014_1417_1451,0.8247359395027161
2014_1417_1454,0.8618860840797424
2014_1417_1455,0.18628659844398499
2014_1417_1458,0.4130699634552002
2014_1417_1459,0.8518633246421814
2014_1417_1462,0.7716155648231506
2014_1418_1433,0.23255555331707
2014_1418_1437,0.11204085499048233
2014_1418_1438,0.12109711021184921
2014_1418_1444,0.4361042380332947
2014_1418_1451,0.5216018557548523
2014_1418_1454,0.591153621673584
2014_1418_1455,0.050372231751680374
2014_1418_1458,0.14020399749279022
2014_1418_1459,0.5712571740150452
2014_1418_1462,0.43909114599227905
2014_1433_1437,0.2890695035457611
2014_1433_1438,0.3074799180030823
2014_1433_1444,0.7136476039886475
2014_1433_1451,0.7784430384635925
2014_1433_1454,0.8233034014701843
2014_1433_1455,0.14598120748996735
2014_1433_1458,0.3444688618183136
2014_1433_1459,0.811094343662262
2014_1433_1462,0.7161213755607605
2014_1437_1438,0.5158392786979675
2014_1437_1444,0.8567398190498352
2014_1437_1451,0.8939672708511353
2014_1437_1454,0.917903482913971
2014_1437_1455,0.29086849093437195
2014_1437_1458,0.5577076077461243
2014_1437_1459,0.911528468132019
2014_1437_1462,0.858223021030426
2014_1438_1444,0.8457949757575989
2014_1438_1451,0.8854864239692688
2014_1438_1454,0.9111468195915222
2014_1438_1455,0.2733587622642517
2014_1438_1458,0.536282479763031
2014_1438_1459,0.9043018817901611
2014_1438_1462,0.8473712801933289
2014_1444_1451,0.579109251499176
2014_1444_1454,0.64597487449646
2014_1444_1455,0.0627392902970314
2014_1444_1458,0.17066238820552826
2014_1444_1459,0.6270632743835449
2014_1444_1462,0.49695128202438354
2014_1451_1454,0.5640528202056885
2014_1451_1455,0.045315153896808624
2014_1451_1458,0.12733766436576843
2014_1451_1459,0.5438552498817444
2014_1451_1462,0.4119376540184021
2014_1454_1455,0.034561388194561005
2014_1454_1458,0.09914039820432663
2014_1454_1459,0.4734666347503662
2014_1454_1462,0.34568357467651367
2014_1455_1458,0.7499575614929199
2014_1455_1459,0.9607953429222107
2014_1455_1462,0.9350590109825134
2014_1458_1459,0.8885236978530884
2014_1458_1462,0.8240331411361694
2014_1459_1462,0.3647194504737854
2015_1107_1112,0.1341913789510727
2015_1107_1116,0.28301653265953064
2015_1107_1124,0.3003831207752228
2015_1107_1125,0.6064634919166565
2015_1107_1129,0.4300016462802887
2015_1107_1138,0.4196398854255676
2015_1107_1139,0.4115596413612366
2015_1107_1140,0.41128307580947876
2015_1107_1153,0.4040377736091614
2015_1107_1157,0.5394300222396851
2015_1107_1172,0.3304878771305084
2015_1107_1173,0.3935285210609436
2015_1107_1181,0.13989360630512238
2015_1107_1186,0.4271339774131775
2015_1107_1207,0.36833158135414124
2015_1107_1208,0.47597789764404297
2015_1107_1209,0.43728163838386536
2015_1107_1211,0.10840876400470734
2015_1107_1214,0.8023009896278381
2015_1107_1217,0.4201887845993042
2015_1107_1231,0.5525338053703308
2015_1107_1234,0.3920436501502991
2015_1107_1235,0.25900235772132874
2015_1107_1242,0.25701406598091125
2015_1107_1246,0.06545671075582504
2015_1107_1248,0.6278979778289795
2015_1107_1257,0.2825540006160736
2015_1107_1261,0.4336211383342743
2015_1107_1264,0.7192364931106567
2015_1107_1268,0.25467756390571594
2015_1107_1277,0.3689355254173279
2015_1107_1279,0.5340324640274048
2015_1107_1295,0.5152778625488281
2015_1107_1301,0.4743075966835022
2015_1107_1308,0.563231348991394
2015_1107_1314,0.3324010670185089
2015_1107_1316,0.593174159526825
2015_1107_1318,0.5351482033729553
2015_1107_1320,0.17601870000362396
2015_1107_1323,0.16266489028930664
2015_1107_1326,0.37945207953453064
2015_1107_1328,0.3559223711490631
2015_1107_1329,0.5893296599388123
2015_1107_1332,0.3916895389556885
2015_1107_1344,0.39150986075401306
2015_1107_1345,0.46913135051727295
2015_1107_1352,0.7277736067771912
2015_1107_1361,0.3391994833946228
2015_1107_1372,0.2942982316017151
2015_1107_1374,0.231735959649086
2015_1107_1385,0.4311206340789795
2015_1107_1400,0.4780209958553314
2015_1107_1411,0.6214498281478882
2015_1107_1412,0.6751198768615723
2015_1107_1414,0.564433217048645
2015_1107_1417,0.5575627088546753
2015_1107_1428,0.2682478427886963
2015_1107_1433,0.3393680453300476
2015_1107_1434,0.32708442211151123
2015_1107_1437,0.10801969468593597
2015_1107_1438,0.12191879749298096
2015_1107_1452,0.38999390602111816
2015_1107_1455,0.19068342447280884
2015_1107_1458,0.10547523200511932
2015_1107_1459,0.3497545123100281
2015_1107_1461,0.4433305263519287
2015_1107_1462,0.4738287925720215
2015_1112_1116,0.7131208181381226
2015_1112_1124,0.7300080060958862
2015_1112_1125,0.9065828919410706
2015_1112_1129,0.8261082768440247
2015_1112_1138,0.8199318647384644
2015_1112_1139,0.8149673342704773
2015_1112_1140,0.8147950768470764
2015_1112_1153,0.8102242946624756
2015_1112_1157,0.880606472492218
2015_1112_1172,0.7566054463386536
2015_1112_1173,0.8033922910690308
2015_1112_1181,0.5059905648231506
2015_1112_1186,0.8244196772575378
2015_1112_1207,0.7859621644020081
2015_1112_1208,0.8511912226676941
2015_1112_1209,0.8303254842758179
2015_1112_1211,0.43365317583084106
2015_1112_1214,0.9623438715934753
2015_1112_1217,0.8202641606330872
2015_1112_1231,0.8860538005828857
2015_1112_1234,0.8024071455001831
2015_1112_1235,0.6876116991043091
2015_1112_1242,0.6853764057159424
2015_1112_1246,0.3060755431652069
2015_1112_1248,0.9139893651008606
2015_1112_1257,0.7126540541648865
2015_1112_1261,0.8282172679901123
2015_1112_1264,0.9416302442550659
2015_1112_1268,0.6827239990234375
2015_1112_1277,0.7863984107971191
2015_1112_1279,0.878305196762085
2015_1112_1295,0.87003493309021
2015_1112_1301,0.8503409028053284
2015_1112_1308,0.8903599977493286
2015_1112_1314,0.7581918835639954
2015_1112_1316,0.9017870426177979
2015_1112_1318,0.8787837624549866
2015_1112_1320,0.5736061930656433
2015_1112_1323,0.5502312779426575
2015_1112_1326,0.7938454747200012
2015_1112_1328,0.7767854928970337
2015_1112_1329,0.9003690481185913
2015_1112_1332,0.8021714091300964
2015_1112_1344,0.8020517826080322
2015_1112_1345,0.8476781845092773
2015_1112_1352,0.9439322352409363
2015_1112_1361,0.7637362480163574
2015_1112_1372,0.7242292761802673
2015_1112_1374,0.6551156640052795
2015_1112_1385,0.8267629146575928
2015_1112_1400,0.852225661277771
2015_1112_1411,0.9118024706840515
2015_1112_1412,0.9290093779563904
2015_1112_1414,0.8908362984657288
2015_1112_1417,0.8880935311317444
2015_1112_1428,0.6977500319480896
2015_1112_1433,0.7638719081878662
2015_1112_1434,0.753754198551178
2015_1112_1437,0.43266332149505615
2015_1112_1438,0.46648865938186646
2015_1112_1452,0.8010388016700745
2015_1112_1455,0.5973803997039795
2015_1112_1458,0.4261249899864197
2015_1112_1459,0.7720668315887451
2015_1112_1461,0.833755612373352
2015_1112_1462,0.8500962853431702
2015_1116_1124,0.514823317527771
2015_1116_1125,0.7920382618904114
2015_1116_1129,0.6508869528770447
2015_1116_1138,0.6411900520324707
2015_1116_1139,0.6335003972053528
2015_1116_1140,0.6332351565361023
2015_1116_1153,0.6262391209602356
2015_1116_1157,0.7432315945625305
2015_1116_1172,0.5495383143424988
2015_1116_1173,0.6159234046936035
2015_1116_1181,0.28671562671661377
2015_1116_1186,0.6482214331626892
2015_1116_1207,0.5903478264808655
2015_1116_1208,0.6918158531188965
2015_1116_1209,0.6575922966003418
2015_1116_1211,0.23106378316879272
2015_1116_1214,0.9093334078788757
2015_1116_1217,0.6417083144187927
2015_1116_1231,0.7531899809837341
2015_1116_1234,0.6144495606422424
2015_1116_1235,0.46347129344940186
2015_1116_1242,0.46088963747024536
2015_1116_1246,0.14755798876285553
2015_1116_1248,0.8065886497497559
2015_1116_1257,0.4932396113872528
2015_1116_1261,0.6542317271232605
2015_1116_1264,0.8635933995246887
2015_1116_1268,0.4578418731689453
2015_1116_1277,0.5909753441810608
2015_1116_1279,0.7390670776367188
2015_1116_1295,0.7243046164512634
2015_1116_1301,0.6903860569000244
2015_1116_1308,0.7611640095710754
2015_1116_1314,0.5516746640205383
2015_1116_1316,0.7827708721160889
2015_1116_1318,0.7399309873580933
2015_1116_1320,0.34552398324012756
2015_1116_1323,0.32437294721603394
2015_1116_1326,0.6017854809761047
2015_1116_1328,0.5772948265075684
2015_1116_1329,0.7800537943840027
2015_1116_1332,0.614097535610199
2015_1116_1344,0.6139187812805176
2015_1116_1345,0.6859285235404968
2015_1116_1352,0.8685434460639954
2015_1116_1361,0.5592013001441956
2015_1116_1372,0.5075458288192749
2015_1116_1374,0.4270859956741333
2015_1116_1385,0.6519233584403992
2015_1116_1400,0.6935591697692871
2015_1116_1411,0.8022618293762207
2015_1116_1412,0.837019681930542
2015_1116_1414,0.7620513439178467
2015_1116_1417,0.7569556832313538
2015_1116_1428,0.475333571434021
2015_1116_1433,0.5593865513801575
2015_1116_1434,0.5457177758216858
2015_1116_1437,0.23034827411174774
2015_1116_1438,0.2554793357849121
2015_1116_1452,0.6124083399772644
2015_1116_1455,0.3680036664009094
2015_1116_1458,0.22565124928951263
2015_1116_1459,0.570689857006073
2015_1116_1461,0.6630975604057312
2015_1116_1462,0.6899753212928772
2015_1124_1125,0.7780966758728027
2015_1124_1129,0.6318807601928711
2015_1124_1138,0.6219624876976013
2015_1124_1139,0.6141088008880615
2015_1124_1140,0.6138380765914917
2015_1124_1153,0.6067017316818237
2015_1124_1157,0.7271451354026794
2015_1124_1172,0.5290071368217468
2015_1124_1173,0.5961945652961731
2015_1124_1181,0.2701156437397003
2015_1124_1186,0.629152774810791
2015_1124_1207,0.570222020149231
2015_1124_1208,0.673921525478363
2015_1124_1209,0.6387485265731812
2015_1124_1211,0.21670694649219513
2015_1124_1214,0.902285099029541
2015_1124_1217,0.6224921941757202
2015_1124_1231,0.7375071048736572
2015_1124_1234,0.5946948528289795
2015_1124_1235,0.4429934322834015
2015_1124_1242,0.44043222069740295
2015_1124_1246,0.13746218383312225
2015_1124_1248,0.7933680415153503
2015_1124_1257,0.47260499000549316
2015_1124_1261,0.6353054642677307
2015_1124_1264,0.8535619378089905
2015_1124_1268,0.437409907579422
2015_1124_1277,0.5708578824996948
2015_1124_1279,0.7228171229362488
2015_1124_1295,0.707499086856842
2015_1124_1301,0.6724479794502258
2015_1124_1308,0.7458168864250183
2015_1124_1314,0.5311577916145325
2015_1124_1316,0.7683897614479065
2015_1124_1318,0.7237147688865662
2015_1124_1320,0.32708045840263367
2015_1124_1323,0.30652961134910583
2015_1124_1326,0.5818235278129578
2015_1124_1328,0.5570089221000671
2015_1124_1329,0.7655466198921204
2015_1124_1332,0.5943366885185242
2015_1124_1344,0.5941548347473145
2015_1124_1345,0.6678564548492432
2015_1124_1352,0.8588164448738098
2015_1124_1361,0.5387408137321472
2015_1124_1372,0.48688772320747375
2015_1124_1374,0.4069962501525879
2015_1124_1385,0.632941722869873
2015_1124_1400,0.6757186651229858
2015_1124_1411,0.7888229489326477
2015_1124_1412,0.8254290819168091
2015_1124_1414,0.7467422485351562
2015_1124_1417,0.7414299845695496
2015_1124_1428,0.4547758102416992
2015_1124_1433,0.5389276146888733
2015_1124_1434,0.5251628756523132
2015_1124_1437,0.21602343022823334
2015_1124_1438,0.24007916450500488
2015_1124_1452,0.5926184058189392
2015_1124_1455,0.34900012612342834
2015_1124_1458,0.21153824031352997
2015_1124_1459,0.5503338575363159
2015_1124_1461,0.6443929076194763
2015_1124_1462,0.6720248460769653
2015_1125_1129,0.3233775198459625
2015_1125_1138,0.3141689598560333
2015_1125_1139,0.3070451617240906
2015_1125_1140,0.3068021833896637
2015_1125_1153,0.30045804381370544
2015_1125_1157,0.4259485602378845
2015_1125_1172,0.23822642862796783
2015_1125_1173,0.29132595658302307
2015_1125_1181,0.09341584891080856
2015_1125_1186,0.320820689201355
2015_1125_1207,0.2697621285915375
2015_1125_1208,0.3652587831020355
2015_1125_1209,0.3298971354961395
2015_1125_1211,0.07152161747217178
2015_1125_1214,0.7199652791023254
2015_1125_1217,0.314654678106308
2015_1125_1231,0.43892279267311096
2015_1125_1234,0.29004237055778503
2015_1125_1235,0.18129345774650574
2015_1125_1242,0.17975696921348572
2015_1125_1246,0.0424879714846611
2015_1125_1248,0.5166841149330139
2015_1125_1257,0.1996830254793167
2015_1125_1261,0.32661378383636475
2015_1125_1264,0.6187459826469421
2015_1125_1268,0.17795461416244507
2015_1125_1277,0.2702736258506775
2015_1125_1279,0.4206494390964508
2015_1125_1295,0.4024377167224884
2015_1125_1301,0.36370739340782166
2015_1125_1308,0.4496309757232666
2015_1125_1314,0.2397967427968979
2015_1125_1316,0.4801739454269409
2015_1125_1318,0.42174267768859863
2015_1125_1320,0.11920224130153656
2015_1125_1323,0.10958560556173325
2015_1125_1326,0.27922219038009644
2015_1125_1328,0.2593105435371399
2015_1125_1329,0.47620460391044617
2015_1125_1332,0.28973644971847534
2015_1125_1344,0.2895812690258026
2015_1125_1345,0.3589140474796295
2015_1125_1352,0.6287615299224854
2015_1125_1361,0.2453974336385727
2015_1125_1372,0.20898613333702087
2015_1125_1374,0.16043654084205627
2015_1125_1385,0.3243769407272339
2015_1125_1400,0.3671596646308899
2015_1125_1411,0.5098132491111755
2015_1125_1412,0.5683163404464722
2015_1125_1414,0.45084065198898315
2015_1125_1417,0.4439435303211212
2015_1125_1428,0.1884704977273941
2015_1125_1433,0.2455366998910904
2015_1125_1434,0.2354389876127243
2015_1125_1437,0.07125436514616013
2015_1125_1438,0.08085156977176666
2015_1125_1452,0.28827300667762756
2015_1125_1455,0.12987956404685974
2015_1125_1458,0.06950846314430237
2015_1125_1459,0.254156231880188
2015_1125_1461,0.3353458344936371
2015_1125_1462,0.3632630705833435
2015_1129_1138,0.4833132028579712
2015_1129_1139,0.4750104248523712
2015_1129_1140,0.4747255742549896
2015_1129_1153,0.46724966168403625
2015_1129_1157,0.6024126410484314
2015_1129_1172,0.38971757888793945
2015_1129_1173,0.45635518431663513
2015_1129_1181,0.17383407056331635
2015_1129_1186,0.490982323884964
2015_1129_1207,0.42998772859573364
2015_1129_1208,0.540242075920105
2015_1129_1209,0.5013195276260376
2015_1129_1211,0.13591760396957397
2015_1129_1214,0.8399986028671265
2015_1129_1217,0.48387590050697327
2015_1129_1231,0.6150034666061401
2015_1129_1234,0.45481112599372864
2015_1129_1235,0.31137895584106445
2015_1129_1242,0.30915629863739014
2015_1129_1246,0.08308210223913193
2015_1129_1248,0.685828685760498
2015_1129_1257,0.337523877620697
2015_1129_1261,0.49759694933891296
2015_1129_1264,0.7681968212127686
2015_1129_1268,0.306541383266449
2015_1129_1277,0.430623859167099
2015_1129_1279,0.5972020626068115
2015_1129_1295,0.5789855122566223
2015_1129_1301,0.5385780930519104
2015_1129_1308,0.625220537185669
2015_1129_1314,0.39177295565605164
2015_1129_1316,0.6535277962684631
2015_1129_1318,0.5982803106307983
2015_1129_1320,0.216517373919487
2015_1129_1323,0.200840026140213
2015_1129_1326,0.4416681230068207
2015_1129_1328,0.41687214374542236
2015_1129_1329,0.6499170660972595
2015_1129_1332,0.45444270968437195
2015_1129_1344,0.45425572991371155
2015_1129_1345,0.5334120988845825
2015_1129_1352,0.7757094502449036
2015_1129_1361,0.399059921503067
2015_1129_1372,0.35043689608573914
2015_1129_1374,0.28068727254867554
2015_1129_1385,0.49504998326301575
2015_1129_1400,0.5422755479812622
2015_1129_1411,0.6798725724220276
2015_1129_1412,0.7288732528686523
2015_1129_1414,0.6263650059700012
2015_1129_1417,0.6198133230209351
2015_1129_1428,0.3216823935508728
2015_1129_1433,0.3992401957511902
2015_1129_1434,0.3860558569431305
2015_1129_1437,0.13544486463069916
2015_1129_1438,0.1522703915834427
2015_1129_1452,0.45267757773399353
2015_1129_1455,0.23359966278076172
2015_1129_1458,0.13235022127628326
2015_1129_1459,0.4103209376335144
2015_1129_1461,0.5074554085731506
2015_1129_1462,0.5381007194519043
2015_1138_1139,0.4855481684207916
2015_1138_1140,0.4852629005908966
2015_1138_1153,0.4777719974517822
2015_1138_1157,0.6124794483184814
2015_1138_1172,0.3998042047023773
2015_1138_1173,0.4668472409248352
2015_1138_1181,0.17998106777668
2015_1138_1186,0.5015360116958618
2015_1138_1207,0.4403645396232605
2015_1138_1208,0.5507090091705322
2015_1138_1209,0.5118719339370728
2015_1138_1211,0.14095255732536316
2015_1138_1214,0.8455917239189148
2015_1138_1217,0.4944252073764801
2015_1138_1231,0.6249499320983887
2015_1138_1234,0.46529799699783325
2015_1138_1235,0.3205028772354126
2015_1138_1242,0.31824517250061035
2015_1138_1246,0.08635539561510086
2015_1138_1248,0.6948533058166504
2015_1138_1257,0.34702783823013306
2015_1138_1261,0.5081508159637451
2015_1138_1264,0.775629460811615
2015_1138_1268,0.31558850407600403
2015_1138_1277,0.4410041570663452
2015_1138_1279,0.6073147654533386
2015_1138_1295,0.589241087436676
2015_1138_1301,0.5490512251853943
2015_1138_1308,0.6350597143173218
2015_1138_1314,0.4018777906894684
2015_1138_1316,0.663024365901947
2015_1138_1318,0.6083837151527405
2015_1138_1320,0.22376495599746704
2015_1138_1323,0.2077019214630127
2015_1138_1326,0.45210325717926025
2015_1138_1328,0.42716968059539795
2015_1138_1329,0.6594610214233398
2015_1138_1332,0.4649283289909363
2015_1138_1344,0.4647407531738281
2015_1138_1345,0.5439032316207886
2015_1138_1352,0.7829692363739014
2015_1138_1361,0.4092261791229248
2015_1138_1372,0.36010676622390747
2015_1138_1374,0.289289653301239
2015_1138_1385,0.5056042075157166
2015_1138_1400,0.5527345538139343
2015_1138_1411,0.6889907121658325
2015_1138_1412,0.7371353507041931
2015_1138_1414,0.6361915469169617
2015_1138_1417,0.6297103762626648
2015_1138_1428,0.3309630751609802
2015_1138_1433,0.40940794348716736
2015_1138_1434,0.3961092233657837
2015_1138_1437,0.1404651254415512
2015_1138_1438,0.15780045092105865
2015_1138_1452,0.4631569981575012
2015_1138_1455,0.2412429302930832
2015_1138_1458,0.13727401196956635
2015_1138_1459,0.420573353767395
2015_1138_1461,0.5180028080940247
2015_1138_1462,0.5485756993293762
2015_1139_1140,0.49382179975509644
2015_1139_1153,0.4863235056400299
2015_1139_1157,0.6205769181251526
2015_1139_1172,0.40805068612098694
2015_1139_1173,0.4753812551498413
2015_1139_1181,0.18509165942668915
2015_1139_1186,0.5100974440574646
2015_1139_1207,0.4488219618797302
2015_1139_1208,0.5591682195663452
2015_1139_1209,0.52042555809021
2015_1139_1211,0.1451510637998581
2015_1139_1214,0.8500109910964966
2015_1139_1217,0.5029877424240112
2015_1139_1231,0.6329429745674133
2015_1139_1234,0.4738287925720215
2015_1139_1235,0.3280074894428253
2015_1139_1242,0.3257223069667816
2015_1139_1246,0.08909629285335541
2015_1139_1248,0.7020667791366577
2015_1139_1257,0.35482919216156006
2015_1139_1261,0.5167081356048584
2015_1139_1264,0.7815337181091309
2015_1139_1268,0.3230327367782593
2015_1139_1277,0.44946393370628357
2015_1139_1279,0.6154524087905884
2015_1139_1295,0.5975049734115601
2015_1139_1301,0.5575166344642639
2015_1139_1308,0.6429603695869446
2015_1139_1314,0.41013774275779724
2015_1139_1316,0.6706336736679077
2015_1139_1318,0.616513192653656
2015_1139_1320,0.22977039217948914
2015_1139_1323,0.21339479088783264
2015_1139_1326,0.4606005847454071
2015_1139_1328,0.43557092547416687
2015_1139_1329,0.6671103835105896
2015_1139_1332,0.4734584093093872
2015_1139_1344,0.47327038645744324
2015_1139_1345,0.552386462688446
2015_1139_1352,0.7887330055236816
2015_1139_1361,0.4175317585468292
2015_1139_1372,0.3680364489555359
2015_1139_1374,0.29638218879699707
2015_1139_1385,0.5141634345054626
2015_1139_1400,0.5611859560012817
2015_1139_1411,0.6962822079658508
2015_1139_1412,0.7437179088592529
2015_1139_1414,0.6440815329551697
2015_1139_1417,0.637660801410675
2015_1139_1428,0.3385905921459198
2015_1139_1433,0.41771459579467773
2015_1139_1434,0.4043308198451996
2015_1139_1437,0.14465157687664032
2015_1139_1438,0.16240593791007996
2015_1139_1452,0.47168323397636414
2015_1139_1455,0.24756787717342377
2015_1139_1458,0.14138101041316986
2015_1139_1459,0.4289420247077942
2015_1139_1461,0.5265483856201172
2015_1139_1462,0.5570427179336548
2015_1140_1153,0.4860727787017822
2015_1140_1157,0.6203405261039734
2015_1140_1172,0.40780818462371826
2015_1140_1173,0.4751308858394623
2015_1140_1181,0.18494023382663727
2015_1140_1186,0.509846568107605
2015_1140_1207,0.44857364892959595
2015_1140_1208,0.5589207410812378
2015_1140_1209,0.520175039768219
2015_1140_1211,0.1450265794992447
2015_1140_1214,0.8498830199241638
2015_1140_1217,0.5027368068695068
2015_1140_1231,0.632709801197052
2015_1140_1234,0.47357863187789917
2015_1140_1235,0.32778626680374146
2015_1140_1242,0.3255018889904022
2015_1140_1246,0.08901490271091461
2015_1140_1248,0.7018567323684692
2015_1140_1257,0.3545994758605957
2015_1140_1261,0.5164574980735779
2015_1140_1264,0.7813623547554016
2015_1140_1268,0.3228132724761963
2015_1140_1277,0.4492155909538269
2015_1140_1279,0.6152148246765137
2015_1140_1295,0.597263514995575
2015_1140_1301,0.5572689771652222
2015_1140_1308,0.6427298784255981
2015_1140_1314,0.4098949432373047
2015_1140_1316,0.6704118847846985
2015_1140_1318,0.6162759065628052
2015_1140_1320,0.22959281504154205
2015_1140_1323,0.213226318359375
2015_1140_1326,0.46035119891166687
2015_1140_1328,0.43532416224479675
2015_1140_1329,0.6668874621391296
2015_1140_1332,0.47320812940597534
2015_1140_1344,0.47302016615867615
2015_1140_1345,0.5521382689476013
2015_1140_1352,0.7885656952857971
2015_1140_1361,0.4172876179218292
2015_1140_1372,0.36780306696891785
2015_1140_1374,0.2961729168891907
2015_1140_1385,0.5139127373695374
2015_1140_1400,0.5609387755393982
2015_1140_1411,0.6960698962211609
2015_1140_1412,0.7435266375541687
2015_1140_1414,0.6438513398170471
2015_1140_1417,0.6374288201332092
2015_1140_1428,0.3383658528327942
2015_1140_1433,0.41747045516967773
2015_1140_1434,0.4040890634059906
2015_1140_1437,0.14452742040157318
2015_1140_1438,0.16226942837238312
2015_1140_1452,0.4714331030845642
2015_1140_1455,0.24738092720508575
2015_1140_1458,0.14125919342041016
2015_1140_1459,0.4286961555480957
2015_1140_1461,0.5262981057167053
2015_1140_1462,0.556795060634613
2015_1153_1157,0.6279990673065186
2015_1153_1172,0.41571593284606934
2015_1153_1173,0.48327872157096863
2015_1153_1181,0.1899123340845108
2015_1153_1186,0.5180022120475769
2015_1153_1207,0.45666226744651794
2015_1153_1208,0.5669533610343933
2015_1153_1209,0.5283178091049194
2015_1153_1211,0.14912186563014984
2015_1153_1214,0.854000985622406
2015_1153_1217,0.5108972191810608
2015_1153_1231,0.6402634978294373
2015_1153_1234,0.48172423243522644
2015_1153_1235,0.33502018451690674
2015_1153_1242,0.33271029591560364
2015_1153_1246,0.09169814735651016
2015_1153_1248,0.7086432576179504
2015_1153_1257,0.3621063530445099
2015_1153_1261,0.5246056318283081
2015_1153_1264,0.786888599395752
2015_1153_1268,0.32999128103256226
2015_1153_1277,0.45730623602867126
2015_1153_1279,0.6229138970375061
2015_1153_1295,0.6050912737846375
2015_1153_1301,0.5653082728385925
2015_1153_1308,0.6501914858818054
2015_1153_1314,0.41781461238861084
2015_1153_1316,0.6775853633880615
2015_1153_1318,0.6239666938781738
2015_1153_1320,0.23541857302188873
2015_1153_1323,0.21875470876693726
2015_1153_1326,0.46847179532051086
2015_1153_1328,0.44336599111557007
2015_1153_1329,0.6741002798080444
2015_1153_1332,0.481353223323822
2015_1153_1344,0.4811650216579437
2015_1153_1345,0.5601971745491028
2015_1153_1352,0.7939578890800476
2015_1153_1361,0.4252471923828125
2015_1153_1372,0.37542685866355896
2015_1153_1374,0.30302363634109497
2015_1153_1385,0.5220640897750854
2015_1153_1400,0.5689629912376404
2015_1153_1411,0.7029323577880859
2015_1153_1412,0.7497028112411499
2015_1153_1414,0.6513022780418396
2015_1153_1417,0.6449399590492249
2015_1153_1428,0.34571316838264465
2015_1153_1433,0.4254309833049774
2015_1153_1434,0.41197487711906433
2015_1153_1437,0.14861108362674713
2015_1153_1438,0.166756734251976
2015_1153_1452,0.4795754849910736
2015_1153_1455,0.2535095810890198
2015_1153_1458,0.14526621997356415
2015_1153_1459,0.4367102384567261
2015_1153_1461,0.5344300270080566
2015_1153_1462,0.5648362636566162
2015_1157_1172,0.2915154993534088
2015_1157_1173,0.3510197103023529
2015_1157_1181,0.11938893049955368
2015_1157_1186,0.38328930735588074
2015_1157_1207,0.32707667350769043
2015_1157_1208,0.43089067935943604
2015_1157_1209,0.3931101858615875
2015_1157_1211,0.09202513098716736
2015_1157_1214,0.7718315720558167
2015_1157_1217,0.3765884339809418
2015_1157_1231,0.5072139501571655
2015_1157_1234,0.3496027886867523
2015_1157_1235,0.2256190925836563
2015_1157_1242,0.223809614777565
2015_1157_1246,0.05516277626156807
2015_1157_1248,0.584470808506012
2015_1157_1257,0.2471475750207901
2015_1157_1261,0.3895634412765503
2015_1157_1264,0.681054413318634
2015_1157_1268,0.22168494760990143
2015_1157_1277,0.3276480734348297
2015_1157_1279,0.4885731637477875
2015_1157_1295,0.4698054790496826
2015_1157_1301,0.42924898862838745
2015_1157_1308,0.518049955368042
2015_1157_1314,0.29330191016197205
2015_1157_1316,0.5486077666282654
2015_1157_1318,0.489693820476532
2015_1157_1320,0.15114955604076385
2015_1157_1323,0.1393633633852005
2015_1157_1326,0.33761733770370483
2015_1157_1328,0.31536346673965454
2015_1157_1329,0.5446654558181763
2015_1157_1332,0.3492650091648102
2015_1157_1344,0.34909364581108093
2015_1157_1345,0.424167662858963
2015_1157_1352,0.6902525424957275
2015_1157_1361,0.2996596097946167
2015_1157_1372,0.25794923305511475
2015_1157_1374,0.20091412961483002
2015_1157_1385,0.3871432840824127
2015_1157_1400,0.4329001307487488
2015_1157_1411,0.5777761936187744
2015_1157_1412,0.6339913010597229
2015_1157_1414,0.5192700624465942
2015_1157_1417,0.5123026371002197
2015_1157_1428,0.2340492606163025
2015_1157_1433,0.29981738328933716
2015_1157_1434,0.28834056854248047
2015_1157_1437,0.0916888490319252
2015_1157_1438,0.10373100638389587
2015_1157_1452,0.347648024559021
2015_1157_1455,0.16415512561798096
2015_1157_1458,0.08949047327041626
2015_1157_1459,0.3095606565475464
2015_1157_1461,0.3989812433719635
2015_1157_1462,0.4287785291671753
2015_1172_1173,0.5619322657585144
2015_1172_1181,0.24330179393291473
2015_1172_1186,0.5957910418510437
2015_1172_1207,0.535473108291626
2015_1172_1208,0.6422974467277527
2015_1172_1209,0.6057090163230896
2015_1172_1211,0.19378723204135895
2015_1172_1214,0.889165997505188
2015_1172_1217,0.5889226794242859
2015_1172_1231,0.7093905210494995
2015_1172_1234,0.5603991746902466
2015_1172_1235,0.40862607955932617
2015_1172_1242,0.40611863136291504
2015_1172_1246,0.12162229418754578
2015_1172_1248,0.7693637013435364
2015_1172_1257,0.4377457797527313
2015_1172_1261,0.6021472811698914
2015_1172_1264,0.8350968360900879
2015_1172_1268,0.4031622111797333
2015_1172_1277,0.5361184477806091
2015_1172_1279,0.6937803626060486
2015_1172_1295,0.6775734424591064
2015_1172_1301,0.640757143497467
2015_1172_1308,0.7182502746582031
2015_1172_1314,0.49604177474975586
2015_1172_1316,0.7424258589744568
2015_1172_1318,0.6947321891784668
2015_1172_1320,0.29691216349601746
2015_1172_1323,0.2774752676486969
2015_1172_1326,0.5472678542137146
2015_1172_1328,0.522087037563324
2015_1172_1329,0.7393720149993896
2015_1172_1332,0.5600330829620361
2015_1172_1344,0.5598472952842712
2015_1172_1345,0.6359619498252869
2015_1172_1352,0.8408903479576111
2015_1172_1361,0.503662109375
